code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
603933,睿能科技,纺织机械,福建,33.84,0.26,1.03,134505.25,125388.1,5752.93,49808.84,4.85,1.53,9.38,6.11,20170706,35435.14,3.45,0.0,0.0,19.67,8.74,12275.0
002184,海得控制,软件服务,上海,320.6,1.36,2.43,226298.22,173834.52,16665.35,59445.18,2.45,0.032,4.52,3.03,20071116,24714.21,1.02,13.25,-23.88,19.55,0.58,25052.0
600919,江苏银行,银行,江苏,7.6,57.95,115.44,172717184.0,0.0,542737.5,1607527.75,1.39,0.535,7.43,1.09,20160802,2576640.25,2.23,5.27,10.11,0.0,36.29,216613.0
002134,*ST普林,元器件,天津,0.0,2.46,2.46,63856.44,30889.55,22277.73,30227.18,1.23,-0.008,1.72,5.72,20070516,-14628.1,-0.6,18.46,95.33,10.6,-0.62,15423.0
000036,华联控股,全国地产,深圳,5.11,11.35,11.41,825377.25,601150.0,95015.06,23333.8,0.2,0.9209999999999999,3.58,2.63,19940617,253111.97,2.22,2771.49,143.4,69.15,36.91,78649.0
603998,方盛制药,中成药,湖南,58.61,2.69,4.31,146471.23,57332.85,31573.06,15461.32,0.36,0.17,2.32,5.9,20141205,41166.46,0.96,49.43,32.5,56.81,14.54,14736.0
600780,通宝能源,火力发电,山西,261.77,11.47,11.47,1204530.88,382039.19,501951.56,116539.05,1.02,0.015,4.15,1.24,19961205,215277.3,1.88,0.79,-84.8,12.93,0.47,46915.0
002352,顺丰控股,仓储物流,安徽,51.57,1.43,44.11,5415703.5,3001126.0,1150169.25,1577342.25,3.58,0.86,7.12,7.98,20100205,1077990.13,2.44,23.18,10.8,20.51,7.32,56782.0
601339,百隆东方,纺织,浙江,16.13,15.0,15.0,1174061.63,570229.25,315797.5,235849.22,1.57,0.258,4.8,1.16,20120612,300739.13,2.0,11.63,-2.68,18.14,8.48,39806.0
000524,岭南控股,酒店餐饮,广东,51.42,2.7,6.7,444941.09,253923.3,58981.16,121565.47,1.81,0.12,3.67,3.37,19931118,35822.44,0.53,9.32,12.55,17.7,2.86,31301.0
000922,*ST佳电,电气设备,黑龙江,62.46,4.58,5.44,286434.44,203707.69,49468.15,114204.02,2.1,0.09699999999999999,2.73,2.96,19990618,-31984.51,-0.59,15.15,119.23,23.4,5.18,43703.0
600793,宜宾纸业,造纸,四川,11.89,1.05,1.05,360656.75,65846.18,198866.7,10537.1,1.0,1.253,1.76,16.95,19970220,-2915.59,-0.28,309.33,701.22,7.98,26.78,3785.0
300510,金冠电气,电气设备,吉林,96.91,0.74,2.26,260553.77,100220.78,22216.26,127881.2,5.65,0.18,8.5,3.25,20160506,23181.28,1.02,47.13,83.22,39.05,15.63,19346.0
603001,奥康国际,服饰,浙江,19.93,4.01,4.01,516052.34,356143.72,44109.53,192974.38,4.81,0.436,10.05,1.73,20120426,148718.05,3.71,-0.49,-17.25,37.8,10.98,20930.0
002561,徐家汇,百货,上海,24.3,3.97,4.16,251800.3,152461.0,54063.35,52352.23,1.26,0.39299999999999996,4.99,2.55,20110303,92466.21,2.22,0.33,-5.01,29.12,10.87,38000.0
600035,楚天高速,路桥,湖北,14.62,14.53,17.31,1074686.5,151044.56,61727.07,136261.86,0.79,0.2,3.33,1.66,20040310,184126.19,1.06,81.48,48.64,45.21,28.47,72223.0
300266,兴源环境,环境保护,浙江,47.16,9.01,10.17,872028.5,606369.94,40343.69,137775.38,1.35,0.43799999999999994,3.25,8.48,20110927,87833.63,0.86,93.91,192.39,25.56,17.24,6462.0
000090,天健集团,建筑施工,深圳,18.17,7.74,11.98,2367373.25,2003828.38,31643.46,228084.55,1.9,0.45399999999999996,5.41,2.03,19990721,205505.88,1.72,27.26,145.65,30.54,11.97,40974.0
603686,龙马环卫,专用机械,福建,33.37,1.02,2.72,266326.75,216635.05,20620.21,34402.3,1.26,0.48,4.72,6.62,20150126,62267.57,2.29,43.85,25.18,26.95,8.69,15462.0
601515,东风股份,广告包装,广东,17.13,11.12,11.12,554523.88,281539.38,124749.17,7085.11,0.06,0.32,3.42,3.21,20120216,221767.91,1.99,24.48,13.51,41.89,24.17,16407.0
600864,哈投股份,火力发电,黑龙江,39.31,15.78,21.09,4239328.0,2621302.75,224844.3,749528.5,3.55,0.153,6.57,1.22,19940809,205224.77,0.97,7.76,20.08,25.97,41.88,35142.0
002430,杭氧股份,化工机械,浙江,44.09,8.32,9.65,1119679.13,589913.56,432167.34,168690.73,1.75,0.24,4.7,2.69,20100610,155103.19,1.61,30.49,249.53,20.36,4.46,27548.0
002556,辉隆股份,其他商业,安徽,39.19,7.01,7.18,729943.44,540155.63,58069.48,80399.53,1.12,0.16899999999999998,3.17,2.79,20110302,66286.67,0.92,56.07,19.33,4.91,1.17,53515.0
300403,地尔汉宇,家用电器,广东,29.93,1.47,3.35,161702.17,103604.81,19703.22,44647.3,1.33,0.4,4.31,3.7,20141030,58776.96,1.75,2.2,-14.11,41.78,23.42,14453.0
600975,新五丰,农业综合,湖南,53.31,4.69,6.53,183799.77,110226.42,57039.48,25223.96,0.39,0.063,1.84,3.66,20040609,22646.2,0.35,7.56,-71.16,11.1,4.76,66600.0
600256,广汇能源,石油开采,新疆,66.31,52.21,52.21,4489483.0,469766.69,1449111.5,70263.65,0.13,0.048,2.14,1.96,20000526,437659.31,0.84,62.05,50.77,32.99,5.34,179223.0
002522,浙江众成,塑料,浙江,151.03,8.33,9.06,247417.72,99965.21,64682.76,64048.2,0.71,0.046,1.97,7.02,20101210,17258.77,0.19,21.53,-14.58,34.64,13.51,34585.0
600860,*ST京城,专用机械,北京,0.0,3.22,4.22,184321.63,79833.55,79573.63,68380.31,1.62,-0.163,1.18,6.06,19940506,-65762.11,-1.56,20.96,24.81,9.0,-8.13,17348.0
300214,日科化学,化工原料,山东,29.46,3.05,4.26,172071.67,104444.25,45679.67,58290.31,1.37,0.19,3.69,1.93,20110511,50582.85,1.19,40.35,16.15,14.11,5.0,18252.0
600491,龙元建设,建筑施工,浙江,29.39,9.48,12.62,3407274.5,2747924.75,51467.32,147842.81,1.17,0.289,4.47,2.53,20040524,226182.02,1.79,19.69,78.63,8.52,2.9,43079.0
000687,华讯方舟,通信设备,河北,165.3,5.31,7.66,384493.88,243093.22,5092.0,89233.81,1.16,0.068,1.83,8.25,19970221,-20679.42,-0.27,-12.1,-56.89,30.1,4.99,70068.0
601377,兴业证券,证券,福建,20.3,66.97,66.97,14962450.0,0.0,52143.15,1447048.38,2.16,0.196,4.79,1.66,20101013,763424.81,1.14,14.77,17.79,0.0,32.28,259661.0
600675,中华企业,区域地产,上海,15.3,18.67,18.67,2869710.25,2399197.0,10179.3,6035.75,0.03,0.204,1.94,3.21,19930924,121395.31,0.65,-43.94,701.69,22.0,9.25,93009.0
600827,百联股份,超市连锁,上海,21.69,15.43,17.84,4434871.0,1768785.25,1308655.0,291537.13,1.63,0.355,9.38,1.64,19940204,747285.31,4.19,-1.98,-8.32,21.53,2.57,122255.0
002610,爱康科技,电气设备,江苏,54.18,42.79,44.91,1815202.38,601049.19,884513.13,86114.43,0.19,0.034,1.28,1.94,20110815,41977.26,0.09,20.83,90.37,18.0,4.34,232603.0
600493,凤竹纺织,纺织,福建,131.56,2.72,2.72,95114.5,43146.51,28746.4,19092.56,0.7,0.036000000000000004,2.51,3.81,20040421,13327.65,0.49,10.36,94.67,13.53,2.77,26770.0
601199,江南水务,水务,江苏,20.9,9.35,9.35,450383.06,211911.5,162584.63,39003.34,0.42,0.223,2.84,2.19,20110317,111415.61,1.19,2.73,-14.43,49.03,25.45,47898.0
300328,宜安科技,铝,广东,146.11,4.1,4.1,143075.31,66893.67,45272.05,7896.42,0.19,0.062,1.83,6.55,20120619,23475.82,0.57,49.6,43.87,24.73,4.49,22868.0
000967,盈峰环境,电气设备,浙江,32.92,7.44,10.93,692516.06,394485.97,31726.9,146984.98,1.34,0.226,3.31,3.0,20000330,67356.77,0.62,32.94,52.14,19.02,7.57,27587.0
000779,三毛派神,纺织,甘肃,25.42,1.86,1.86,66603.71,23672.09,37783.21,32181.25,1.73,0.47600000000000003,1.65,9.78,19970528,-23554.07,-1.26,23.62,283.99,14.18,41.63,19157.0
002663,普邦股份,建筑施工,广东,51.53,11.74,17.96,822142.38,615147.44,35935.71,148201.34,0.83,0.052000000000000005,2.55,2.1,20120316,116180.82,0.65,44.63,27.09,17.66,5.88,103488.0
000659,*ST中富,广告包装,广东,229.99,12.86,12.86,281609.56,96095.11,144024.11,26518.33,0.21,0.008,0.39,9.63,19961203,-142456.25,-1.11,-2.3,118.53,21.44,1.26,69008.0
600784,鲁银投资,普钢,山东,437.49,5.68,5.68,465281.31,299486.44,45003.76,58435.25,1.03,0.011000000000000001,2.79,2.21,19961225,32465.83,0.57,-57.12,-90.63,15.78,0.59,49559.0
603888,新华网,互联网,北京,64.71,1.76,5.19,357280.94,262802.88,9741.17,158260.92,3.05,0.32899999999999996,5.09,5.58,20161028,41093.5,0.79,13.45,6.25,45.53,18.94,29652.0
600754,锦江股份,酒店餐饮,上海,33.93,4.47,9.58,4228640.5,1095193.25,687389.88,881026.31,9.2,0.431,13.22,2.21,19961011,172936.77,1.81,43.97,37.87,90.4,6.56,60927.0
603358,华达科技,汽车配件,江苏,31.68,0.4,1.6,371497.31,261404.3,85387.81,152643.81,9.54,1.14,15.52,3.02,20170125,73713.0,4.61,20.47,-11.7,19.85,7.95,23534.0
300041,回天新材,化工原料,湖北,40.56,2.57,4.26,224458.5,141443.0,57789.63,85465.65,2.01,0.22,4.36,2.64,20100108,48706.1,1.14,33.97,16.46,26.22,8.18,25679.0
002707,众信旅游,旅游服务,北京,39.65,4.54,8.37,470446.41,309380.81,8552.7,35035.23,0.42,0.217,2.4,4.77,20140123,79376.13,0.95,10.61,-13.79,10.0,1.97,39538.0
000037,深南电A,火力发电,深圳,0.0,3.39,6.03,307107.09,141570.61,145118.59,36277.09,0.6,-0.004,3.22,2.54,19940701,64211.76,1.07,30.19,96.64,6.82,-0.14,31557.0
000669,金鸿控股,供气供热,吉林,28.67,4.79,4.86,1272848.63,220683.8,525918.56,179741.91,3.7,0.396,8.39,1.8,19961210,169238.27,3.48,45.45,10.33,26.76,8.33,25722.0
600461,洪城水业,水务,江西,18.55,5.94,7.9,782160.63,187292.52,204571.5,134533.88,1.7,0.264,3.98,1.64,20040601,87202.71,1.1,9.92,-8.6,24.94,8.68,26084.0
000726,鲁 泰Ａ,纺织,山东,13.39,5.61,9.23,951931.19,322173.63,509311.34,75348.4,0.82,0.64,7.63,1.5,20001225,444869.5,4.82,8.37,1.54,30.37,12.77,57584.0
603997,继峰股份,汽车配件,浙江,28.29,1.71,6.3,201742.69,138027.88,42638.12,19591.6,0.31,0.34600000000000003,2.62,4.99,20150302,72380.13,1.15,35.91,23.09,33.7,16.62,22782.0
000897,津滨发展,区域地产,天津,0.0,16.17,16.17,667834.56,641029.81,936.84,30965.06,0.19,-0.024,0.78,5.22,19990422,-73143.25,-0.45,-83.55,-256.71,30.54,-57.27,155288.0
603843,正平股份,建筑施工,青海,193.39,1.93,4.0,345830.81,284306.66,29144.2,37006.23,0.93,0.043,3.06,5.45,20160905,38334.48,0.96,-32.16,-26.39,12.62,2.92,42918.0
600448,华纺股份,纺织,山东,168.06,4.22,4.22,274952.41,141785.34,80332.52,65484.18,1.55,0.018000000000000002,2.02,3.01,20010903,-22870.1,-0.54,21.28,27.7,6.7,0.58,32133.0
000767,漳泽电力,火力发电,山西,0.0,22.54,30.77,4849182.5,1150028.63,2533090.0,441114.41,1.43,-0.195,2.67,1.22,19970609,52548.26,0.17,14.63,-324.21,-1.05,-14.02,154256.0
600077,宋都股份,全国地产,浙江,169.48,13.4,13.4,1249124.75,1163586.0,5680.27,96680.92,0.72,0.012,2.68,1.52,19970520,173391.47,1.29,-83.17,-84.64,18.89,2.36,38957.0
300114,中航电测,元器件,陕西,52.36,4.56,5.91,212302.27,145105.59,44062.94,19477.76,0.33,0.174,2.41,5.06,20100827,49058.48,0.83,20.56,21.34,35.29,11.43,14396.0
300421,力星股份,机械基件,江苏,47.46,0.61,1.31,147753.91,80831.1,38858.28,88883.7,6.81,0.397,9.06,2.78,20150217,13264.12,1.02,31.47,26.6,26.04,10.98,12074.0
300582,英飞特,半导体,浙江,116.61,0.5,2.03,136238.97,45586.1,56919.2,55463.01,2.74,0.149,4.58,5.05,20161228,20920.55,1.03,18.08,-34.88,30.55,5.69,23321.0
002624,完美世界,影视音像,浙江,30.77,3.36,13.15,1664498.25,1013521.88,49339.59,359192.22,2.73,0.82,5.77,5.83,20111028,257361.5,1.96,55.96,50.29,57.36,19.52,14399.0
601127,小康股份,汽车配件,重庆,31.56,1.8,9.09,2238655.5,1444912.88,285681.28,124380.07,1.37,0.55,4.48,5.06,20160615,191558.48,2.11,42.24,68.76,21.25,3.38,51406.0
000966,长源电力,火力发电,湖北,0.0,11.08,11.08,904362.0,99836.34,668082.88,95163.71,0.86,-0.081,2.96,1.51,20000316,109035.26,0.98,8.78,-129.5,1.58,-3.66,56014.0
000921,海信科龙,家用电器,广东,9.32,9.02,13.63,2144931.25,1497705.75,325397.03,209286.19,1.54,1.2690000000000001,4.54,3.47,19990713,240474.3,1.76,29.19,100.34,19.41,6.55,39486.0
000918,嘉凯城,全国地产,浙江,0.0,18.04,18.04,3327169.25,2694512.75,30943.48,-67413.55,-0.37,-0.55,0.92,7.45,19990720,-18130.35,-0.1,-59.17,-3.53,17.85,-105.16,75906.0
000409,山东地矿,综合类,山东,0.0,3.96,5.11,653983.44,250400.27,96124.02,42542.96,0.83,-0.141,1.69,4.05,19960627,-7252.47,-0.14,-33.97,-2462.25,10.71,-7.96,35163.0
300409,道氏技术,陶瓷,广东,64.33,1.11,2.15,339460.72,226121.42,42296.15,63494.3,2.95,0.516,5.86,7.55,20141203,37575.64,1.75,96.39,34.23,32.24,10.01,17537.0
002614,奥佳华,医疗保健,福建,37.04,2.89,5.61,481032.06,349623.22,59403.38,113735.11,2.03,0.38,4.8,3.86,20110909,104489.68,1.86,22.39,41.65,36.88,7.28,21342.0
603023,威帝股份,汽车配件,黑龙江,84.68,1.27,3.6,55984.55,47525.0,2775.0,662.03,0.02,0.059000000000000004,1.43,7.02,20150527,10137.67,0.28,-40.54,-45.76,53.76,36.73,22616.0
600853,龙建股份,建筑施工,黑龙江,59.84,5.37,5.37,1163308.13,977041.19,39657.93,10771.74,0.2,0.07,1.61,3.49,19940404,20410.82,0.38,17.31,381.3,6.29,0.64,60834.0
600466,蓝光发展,区域地产,四川,31.72,8.83,21.34,8971238.0,8021244.0,85921.15,160583.63,0.75,0.12,5.07,1.66,20010212,476837.56,2.23,32.06,1272.79,27.59,4.4,73000.0
600982,宁波热电,供气供热,浙江,28.99,7.47,7.47,407090.84,222107.55,81721.31,104906.63,1.4,0.124,3.35,1.43,20040706,54522.55,0.73,59.4,79.26,13.62,7.21,45321.0
002004,华邦健康,化学制药,重庆,23.06,16.69,20.35,2509432.25,1253487.88,269626.03,547347.94,2.69,0.165,4.76,1.59,20040625,198341.94,0.97,28.59,-19.42,30.48,7.81,117154.0
002574,明牌珠宝,服饰,浙江,40.34,5.28,5.28,380771.19,248715.77,13185.15,165098.69,3.13,0.156,5.92,1.41,20110422,84277.71,1.6,10.99,59.98,9.19,2.7,37082.0
300018,中元股份,电气设备,湖北,57.24,3.27,4.87,167123.19,94469.24,5510.25,63110.05,1.3,0.099,2.98,2.55,20091030,32974.7,0.68,5.61,-14.87,57.33,19.86,25739.0
000011,深物业A,区域地产,深圳,15.33,1.76,5.96,593726.0,490925.69,7417.78,11995.15,0.2,0.611,4.47,4.19,19920330,169871.16,2.85,254.02,7041.83,62.15,27.66,49485.0
000415,渤海金控,多元金融,新疆,19.22,31.16,61.85,30451974.0,5153944.0,18730118.0,1725778.75,2.79,0.166,5.01,1.27,19960716,633249.63,1.02,66.55,39.99,34.67,5.21,114479.0
002727,一心堂,医药商业,云南,24.0,2.84,5.21,559713.06,395785.88,50264.19,57748.4,1.11,0.415,5.01,3.98,20140702,138467.97,2.66,23.7,10.15,40.97,5.92,28923.0
000861,海印股份,房产服务,广东,61.37,18.72,22.5,1038106.38,560739.63,13818.51,4.6,0.0,0.03,1.39,2.57,19981028,54547.96,0.24,-3.46,-31.82,34.88,6.84,105117.0
600552,凯盛科技,玻璃,安徽,95.41,7.41,7.67,541700.56,347661.5,120603.11,97152.4,1.27,0.046,3.04,2.88,20021108,56329.96,0.73,50.9,26.49,15.85,2.24,27844.0
300262,巴安水务,环境保护,上海,24.38,4.56,6.7,458013.31,303177.44,13560.05,90555.17,1.35,0.305,3.28,3.03,20110916,56782.01,0.85,11.33,25.24,41.01,20.02,29073.0
002761,多喜爱,纺织,湖南,388.46,0.56,1.2,88466.55,49157.68,28621.24,24021.73,2.0,0.07,5.45,6.62,20150610,26201.2,2.18,-0.92,-14.35,38.52,1.88,13630.0
603393,新天然气,供气供热,新疆,28.57,0.96,1.6,213073.42,144206.77,54217.78,117074.22,7.32,0.958,11.45,3.19,20160912,37921.87,2.37,9.96,28.14,30.56,24.33,23683.0
600271,航天信息,电脑设备,北京,29.23,18.47,18.63,1853218.0,1488530.5,99044.81,42919.0,0.23,0.31,5.12,3.56,20030711,583693.81,3.13,24.27,-5.86,16.33,4.29,84586.0
002535,林州重机,工程机械,河南,100.76,5.36,8.02,694125.25,370422.88,154907.59,187527.31,2.34,0.026000000000000002,3.71,1.39,20110111,21018.07,0.26,12.29,124.44,20.84,3.13,56028.0
600589,广东榕泰,塑料,广东,36.42,6.27,7.05,562339.38,292341.59,70763.15,129970.5,1.84,0.139,4.3,1.56,20010612,88831.31,1.26,10.05,23.41,26.43,9.41,41301.0
000096,广聚能源,石油贸易,深圳,44.4,5.11,5.28,251838.77,143637.19,6979.5,35133.7,0.67,0.22699999999999998,4.45,3.03,20000724,111617.9,2.11,30.95,14.62,14.32,13.8,36721.0
600824,益民集团,百货,上海,30.31,10.54,10.54,307524.06,145035.27,19605.5,15640.04,0.15,0.13699999999999998,2.04,2.72,19940204,73679.2,0.7,-31.83,5.77,35.12,9.62,72503.0
603606,东方电缆,电气设备,浙江,72.61,3.11,3.11,239720.7,179721.81,31929.5,12220.75,0.39,0.11800000000000001,2.82,4.07,20141015,38357.55,1.23,40.22,37.05,13.14,2.3,25830.0
300398,飞凯材料,染料涂料,上海,156.48,3.64,4.27,323321.19,150370.34,48452.84,3301.01,0.08,0.14,2.26,10.68,20141009,40910.05,0.96,64.08,-7.77,40.38,10.32,18063.0
002344,海宁皮城,商品城,浙江,29.6,11.04,12.83,1204894.88,381059.53,36368.0,186699.02,1.46,0.2,5.68,1.39,20100126,378951.66,2.95,-17.29,-47.46,48.94,20.71,42772.0
002808,苏州恒久,元器件,江苏,92.19,0.88,1.92,59432.21,46983.3,6580.02,13162.6,0.69,0.084,2.74,5.61,20160812,17243.77,0.9,21.15,0.47,27.08,11.37,17914.0
300642,透景生命,医疗保健,上海,57.86,0.15,0.6,88815.21,73367.0,10703.17,54890.21,9.15,1.45,14.11,7.05,20170421,21864.48,3.64,0.0,0.0,80.32,39.85,10589.0
002240,威华股份,家居用品,广东,336.56,4.9,4.91,256048.66,99205.18,118030.05,95952.56,1.96,0.038,2.92,5.79,20080523,-9995.63,-0.2,51.49,131.85,8.48,1.26,33537.0
002863,今飞凯达,汽车配件,浙江,48.43,0.56,2.22,356098.72,187279.3,125247.97,29541.88,1.33,0.18,3.98,3.75,20170418,32783.73,1.48,0.0,0.0,17.87,2.97,34354.0
000682,东方电子,电气设备,山东,95.22,9.78,9.78,449168.25,355290.75,59379.86,45377.03,0.46,0.027000000000000003,1.74,2.93,19970121,25898.11,0.26,3.11,15.7,33.58,2.56,134923.0
600483,福能股份,火力发电,福建,21.2,12.58,15.52,1932875.38,513843.56,1047634.0,320489.81,2.07,0.319,6.55,1.38,20040531,275647.22,1.78,1.99,-29.32,18.07,10.68,28808.0
002688,金河生物,化学制药,内蒙,35.71,5.33,6.35,291138.97,111251.17,67036.56,42433.6,0.67,0.156,2.35,3.16,20120713,37152.96,0.58,-7.8,-19.61,37.6,10.28,37821.0
600329,中新药业,中成药,天津,23.84,5.66,7.69,683079.19,434897.69,80003.46,131483.09,1.71,0.361,5.59,3.08,20010606,177672.75,2.31,-8.87,7.33,36.79,9.29,28920.0
603669,灵康药业,化学制药,西藏,43.32,0.86,2.6,148819.48,101091.36,27731.16,64725.1,2.49,0.37200000000000005,4.75,4.53,20150528,26655.13,1.03,79.56,-4.5,75.29,16.76,24263.0
300118,东方日升,半导体,浙江,20.3,4.92,9.05,1622761.63,1104504.38,352113.03,509643.59,5.63,0.53,8.03,1.61,20100902,114879.47,1.27,79.03,-17.15,18.32,5.77,37775.0
002107,沃华医药,中成药,山东,64.8,3.49,3.61,77892.15,45041.2,20187.86,0.0,0.0,0.1,1.46,8.87,20070124,15703.13,0.44,17.95,40.52,77.95,11.04,41839.0
600744,华银电力,火力发电,湖南,0.0,8.28,17.81,1928381.75,426445.56,1156556.63,488819.25,2.74,-0.33,2.0,2.34,19960905,-325211.5,-1.83,38.96,-12682.22,0.02,-10.53,89148.0
002686,亿利达,专用机械,浙江,38.07,2.84,4.43,253960.3,125128.47,43653.12,50733.78,1.15,0.23800000000000002,3.3,3.66,20120703,49270.8,1.11,37.12,12.74,33.49,10.96,16542.0
000590,启迪古汉,中成药,湖南,182.24,2.23,2.39,81560.31,45711.01,13596.9,41545.44,1.73,0.061,2.32,6.4,19960119,-14610.22,-0.61,-3.02,18.38,55.74,6.67,12167.0
000875,吉电股份,火力发电,吉林,0.0,12.95,21.46,3200124.75,480130.59,2034641.25,572636.44,2.67,-0.051,3.52,1.33,20020926,-41840.51,-0.19,16.8,-281.78,15.1,-3.1,202662.0
000903,云内动力,机械基件,云南,20.51,15.81,17.58,951796.38,616440.38,189584.09,178260.13,1.01,0.095,2.59,1.5,19990415,73268.65,0.42,61.42,52.08,13.22,5.72,66803.0
000587,金洲慈航,批发业,黑龙江,21.28,11.52,21.24,3637818.75,1346650.88,6001.0,585357.94,2.76,0.17300000000000001,4.15,1.78,19960425,185454.44,0.87,-21.97,-24.74,9.27,8.68,38992.0
002589,瑞康医药,医药商业,山东,22.14,9.03,15.05,2016181.25,1627206.38,113178.61,402533.66,2.68,0.342,4.87,3.11,20110610,173071.84,1.15,50.24,136.7,17.14,4.95,21079.0
002536,西泵股份,汽车配件,河南,22.86,3.09,3.34,303653.69,148655.5,120637.8,109457.6,3.28,0.534,5.95,2.74,20110111,50992.01,1.53,30.63,126.93,27.9,9.35,26661.0
002008,大族激光,电器仪表,深圳,24.98,9.92,10.67,1561020.13,1047977.13,133630.38,79206.18,0.74,1.4080000000000001,6.46,7.26,20040625,421052.91,3.95,78.69,137.31,43.0,16.85,57211.0
601011,宝泰隆,焦炭加工,黑龙江,84.86,13.09,15.91,1034219.69,273332.72,179770.47,305539.81,1.92,0.11,3.56,2.94,20110309,90979.71,0.57,81.81,494.94,27.04,7.27,150026.0
000058,深 赛 格,元器件,深圳,100.19,5.38,12.36,742326.25,566561.5,5180.73,17508.65,0.14,0.04,1.45,5.59,19961226,26104.03,0.21,-18.21,-52.33,27.97,8.44,74394.0
002121,科陆电子,电器仪表,深圳,39.09,7.04,14.08,1488688.25,766328.38,354954.72,196260.2,1.39,0.2,3.33,3.01,20070306,122506.86,0.87,37.66,287.52,31.97,9.65,68989.0
300217,东方电热,电器仪表,江苏,58.52,8.92,12.73,270712.75,179734.45,55085.71,4205.43,0.03,0.03,1.44,2.41,20110518,45877.26,0.36,120.56,53.18,19.44,4.73,39896.0
300395,菲利华,玻璃,湖北,47.03,2.83,2.95,106526.6,54623.75,32357.25,11121.1,0.38,0.264,2.9,5.71,20140910,40449.69,1.37,24.65,4.87,46.98,20.4,11830.0
002557,洽洽食品,食品,安徽,25.64,5.07,5.07,397355.47,236555.91,102300.68,158230.25,3.12,0.293,5.71,2.63,20110302,61915.3,1.22,-3.36,-14.16,30.36,9.28,22724.0
000537,广宇发展,区域地产,天津,481.88,5.13,18.63,2077108.38,2016753.38,414.71,8667.44,0.05,0.05,4.47,3.1,19931210,162627.3,0.87,99.31,-70.52,20.91,1.86,28995.0
300182,捷成股份,软件服务,北京,22.94,13.79,25.55,1407880.25,588759.88,15878.7,440296.41,1.72,0.302,3.71,2.49,20110222,239955.63,0.94,33.11,25.69,40.35,27.13,32000.0
002868,绿康生化,农业综合,福建,35.24,0.3,1.2,73692.9,47787.12,19979.85,37592.82,3.13,0.69,5.68,4.94,20170503,15819.67,1.32,0.0,0.0,43.19,24.84,19732.0
002532,新界泵业,农用机械,浙江,22.94,3.83,5.15,191702.86,76037.82,66110.32,19000.57,0.37,0.251,2.75,2.79,20101231,62806.92,1.22,17.9,37.5,29.07,11.89,21638.0
000040,东旭蓝天,全国地产,深圳,64.43,10.6,13.37,2112409.25,1525097.88,102807.43,887361.81,6.64,0.113,8.3,1.76,19940808,68702.43,0.51,149.14,88.23,13.91,4.71,35341.0
002628,成都路桥,建筑施工,四川,249.85,7.25,7.37,522299.81,361643.94,4832.0,83869.86,1.14,0.023,3.61,2.13,20111103,91444.78,1.24,-18.19,3.63,8.49,1.49,26663.0
002586,围海股份,建筑施工,浙江,216.83,6.94,10.42,778517.0,479371.19,19164.89,255355.27,2.45,0.022000000000000002,3.91,2.46,20110602,37122.56,0.36,14.94,68.85,11.63,2.37,21694.0
600333,长春燃气,供气供热,吉林,162.37,5.3,6.09,576540.0,121892.22,334880.22,100065.8,1.64,0.021,3.52,1.96,20001211,38373.0,0.63,17.23,847.85,37.9,1.96,45244.0
600097,开创国际,渔业,上海,95.74,2.03,2.03,169607.13,88943.5,56539.78,2548.95,0.13,0.135,4.18,4.13,19970619,31866.59,1.57,80.45,117.5,32.13,2.14,18830.0
000402,金 融 街,全国地产,北京,17.85,29.87,29.89,11572408.0,8290135.0,257220.2,684000.69,2.29,0.483,9.37,1.23,19960626,1632800.63,5.46,87.96,79.63,29.79,9.08,81633.0
002094,青岛金王,日用化工,山东,17.44,3.52,3.93,465394.41,262066.67,16935.39,108215.42,2.76,1.01,6.36,3.56,20061215,92630.38,2.36,97.82,232.46,18.78,11.78,20911.0
000518,四环生物,生物制药,江苏,166.97,10.3,10.3,94593.74,79696.95,7031.71,3557.26,0.03,0.033,0.64,11.43,19930908,-44889.42,-0.44,30.24,224.27,68.7,11.74,72373.0
603300,华铁科技,钢加工,浙江,89.42,2.78,4.05,502104.19,209114.55,88263.97,34612.31,0.85,0.09300000000000001,2.82,3.93,20150529,36302.46,0.9,55.46,7.82,68.08,7.48,66434.0
300298,三诺生物,医疗保健,湖南,34.5,3.01,4.07,155707.02,71815.38,23339.95,33934.82,0.83,0.57,3.27,7.24,20120319,46851.32,1.15,35.08,76.35,66.31,27.52,10209.0
600708,光明地产,全国地产,上海,23.9,9.89,17.14,4885118.0,4742714.0,30301.15,204986.25,1.2,0.152,5.18,1.4,19960606,478604.91,2.79,24.22,82.94,17.86,4.38,47464.0
002116,中国海诚,建筑施工,上海,31.53,4.16,4.18,398176.5,360756.72,24860.68,10216.75,0.24,0.29,2.91,4.2,20070215,56198.91,1.35,-17.03,50.68,10.42,4.44,24929.0
600370,三房巷,纺织,江苏,59.17,7.97,7.97,172010.09,139064.2,29497.51,5900.81,0.07,0.048,1.59,2.4,20030306,30528.84,0.38,11.51,-15.06,15.15,5.05,32190.0
300125,易世达,电气设备,辽宁,1649.77,0.9,1.18,167057.38,77143.75,56354.45,81123.32,6.87,0.012,8.77,3.0,20101013,8119.4,0.69,16.21,104.97,40.58,1.63,5028.0
