code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
300239,东宝生物,生物制药,内蒙,145.79,4.45,4.61,87893.15,28125.71,48940.4,15226.87,0.33,0.034,1.57,4.19,20110706,8641.71,0.19,6.04,19.43,21.27,6.42,25380.0
000670,盈方微,元器件,湖北,542.8,6.0,8.17,75779.9,34212.03,14943.13,29485.81,0.36,0.006,0.87,7.56,19961217,10823.63,0.13,-48.26,-78.6,46.8,3.13,79524.0
300302,同有科技,软件服务,北京,276.12,2.46,4.21,81844.36,71859.93,8026.3,8650.67,0.21,0.027999999999999997,1.69,9.22,20120321,21756.4,0.52,-27.31,-72.96,35.55,9.32,23381.0
300143,星普医科,医疗保健,广东,50.83,1.46,2.88,262751.72,48239.95,10668.96,228771.63,7.93,0.45,8.07,3.67,20101209,-16727.21,-0.58,-17.47,307.11,64.0,51.51,5594.0
002128,露天煤业,煤炭开采,内蒙,8.96,15.88,16.34,1508394.0,607495.0,685378.69,125121.07,0.77,0.643,6.25,1.85,20070418,634583.0,3.88,64.89,201.99,46.52,26.4,44970.0
603458,勘设股份,建筑施工,贵州,24.52,0.31,1.24,255956.91,206356.72,29188.47,116.75,0.01,1.57,9.96,5.79,20170809,76308.61,6.15,0.0,0.0,43.11,18.6,31576.0
603669,灵康药业,化学制药,西藏,49.16,0.86,2.6,141679.06,94214.72,28395.06,64725.1,2.49,0.22699999999999998,4.6,4.84,20150528,22874.88,0.88,59.68,-19.47,69.68,17.69,25561.0
000637,茂化实华,石油加工,广东,32.87,3.66,5.2,116947.36,68495.11,35385.07,697.15,0.01,0.10099999999999999,1.65,4.03,19961114,13085.07,0.25,78.46,973.54,6.13,2.38,42075.0
002866,传艺科技,电脑设备,江苏,56.53,0.36,1.44,101783.86,83007.15,11888.08,49112.9,3.42,0.47,6.08,5.18,20170426,22649.47,1.58,0.0,0.0,26.15,12.37,15393.0
002499,科林环保,环境保护,江苏,77.57,1.63,1.89,190283.66,175224.23,132.7,35176.18,1.86,0.24100000000000002,3.95,6.31,20101109,18311.03,0.97,305.42,152.08,15.66,5.05,18364.0
300546,雄帝科技,元器件,深圳,67.82,0.72,1.35,75845.21,70316.9,1231.35,19329.77,1.43,0.31,4.41,6.23,20160928,27318.36,2.02,30.52,26.78,56.86,18.12,14174.0
300534,陇神戎发,中成药,甘肃,163.58,1.89,3.03,76606.96,23620.15,35686.8,23148.81,0.76,0.046,2.34,6.42,20160913,14934.12,0.49,5.67,-43.49,31.46,10.68,27766.0
300531,优博讯,软件服务,深圳,101.55,1.22,2.8,69827.3,56592.98,730.33,2743.65,0.1,0.099,2.06,9.75,20160809,25785.02,0.92,26.06,8.65,37.3,15.67,21089.0
603898,好莱客,家居用品,广东,32.17,0.89,3.18,232050.67,147585.56,50797.43,89704.03,2.82,0.74,6.04,4.98,20150217,69799.75,2.19,31.05,45.26,39.1,17.84,12252.0
300499,高澜股份,专用机械,广东,116.73,0.67,1.2,110044.63,81027.78,12965.12,21531.49,1.79,0.10800000000000001,4.97,5.06,20160202,23461.77,1.96,26.54,-33.83,32.52,4.28,14299.0
002520,日发精机,机床制造,浙江,71.7,5.3,5.54,249100.2,192917.77,32874.65,97096.15,1.75,0.07,3.12,3.23,20101210,14466.87,0.26,24.2,46.02,35.34,7.63,32996.0
603688,石英股份,矿物制品,江苏,67.6,1.21,3.37,129655.72,78011.21,32640.96,46189.45,1.37,0.124,3.61,4.66,20141031,37424.73,1.11,23.77,28.84,37.29,16.43,20229.0
002515,金字火腿,食品,浙江,248.75,6.16,9.78,213736.77,62518.63,47531.31,18804.72,0.19,0.019,1.42,6.53,20101203,18581.78,0.19,109.81,4.24,50.26,9.56,40843.0
000830,鲁西化工,农药化肥,山东,14.55,14.64,14.65,2601450.0,361676.91,1522975.75,218405.41,1.49,0.33,6.14,1.78,19980807,249251.09,1.7,42.5,330.38,19.13,7.56,83838.0
000605,渤海股份,水务,北京,97.77,1.95,2.52,516954.19,123034.52,108443.72,131192.72,5.21,0.11699999999999999,7.75,2.94,19960913,34573.12,1.37,80.09,127.57,27.8,4.39,31817.0
000551,创元科技,专用机械,江苏,37.28,4.0,4.0,408024.84,249187.41,80864.35,32610.71,0.82,0.125,4.11,2.27,19940106,55056.91,1.38,16.36,27.86,25.89,3.84,32219.0
000541,佛山照明,家用电器,广东,25.97,9.75,12.72,577313.25,297024.06,43689.73,28582.14,0.22,0.18,3.7,2.52,19931123,125881.47,0.99,15.28,10.42,23.57,11.29,93117.0
002821,凯莱英,生物制药,天津,57.74,0.46,2.3,249506.91,162328.84,72365.59,103689.09,4.51,0.88,8.33,8.06,20161118,77531.28,3.37,14.02,6.43,52.74,22.41,14701.0
300470,日机密封,机械基件,四川,47.75,0.63,1.07,127750.15,103147.18,5346.66,39653.46,3.72,0.41,8.54,4.58,20150612,35629.8,3.34,31.26,20.94,55.24,20.17,9313.0
000779,三毛派神,纺织,甘肃,26.82,1.86,1.86,66603.71,23672.09,37783.21,32181.25,1.73,0.47600000000000003,1.65,10.32,19970528,-23554.07,-1.26,23.62,283.99,14.18,41.63,19157.0
002281,光迅科技,通信设备,湖北,46.31,6.17,6.29,499369.09,402897.94,74106.36,107440.52,1.71,0.4,4.76,5.19,20090821,119200.42,1.9,11.41,19.0,20.03,7.39,34815.0
600354,敦煌种业,种植业,甘肃,12.75,4.48,5.28,300239.91,194600.05,55134.66,90393.36,1.71,0.368,2.06,4.54,20040115,-37285.57,-0.71,5.6,287.86,4.23,135.88,58615.0
002795,永和智控,机械基件,浙江,70.67,0.64,2.0,67594.65,50690.57,7393.62,24386.23,1.22,0.26,2.94,7.23,20160428,11365.45,0.57,12.41,-13.92,28.05,11.63,25666.0
600677,航天通信,通信设备,浙江,471.36,4.16,5.22,1367259.25,983067.19,146054.77,212387.3,4.07,0.013999999999999999,5.97,2.28,19930928,45743.05,0.88,35.99,-49.71,11.41,0.12,78958.0
002657,中科金财,软件服务,北京,51.23,2.45,3.38,414729.81,288093.03,3568.84,177320.2,5.25,0.275,8.43,3.34,20120228,68421.15,2.03,-15.46,1.93,34.83,16.82,71904.0
603788,宁波高发,汽车配件,浙江,27.95,0.49,1.64,121910.86,95376.27,14808.25,37561.15,2.29,0.85,5.92,6.78,20150120,29900.19,1.82,46.25,57.73,33.43,20.01,9769.0
000973,佛塑科技,塑料,广东,86.14,9.67,9.67,509699.09,205834.3,145651.06,32409.98,0.34,0.045,2.22,3.46,20000525,66591.25,0.69,1.02,29.68,21.15,3.49,120490.0
600363,联创光电,元器件,江西,26.26,4.43,4.43,416874.03,230825.05,50359.46,63801.71,1.44,0.261,4.87,2.81,20010329,94489.5,2.13,14.57,16.5,15.75,8.5,49564.0
300322,硕贝德,通信设备,广东,331.47,3.7,4.08,252639.38,134102.17,87696.06,8541.42,0.21,0.019,1.44,8.94,20120608,7043.93,0.17,0.01,-84.44,21.5,0.98,20397.0
002431,棕榈股份,建筑施工,广东,90.66,9.4,14.87,1464771.25,1021062.81,66950.65,232544.7,1.56,0.057,3.84,2.67,20100610,129726.13,0.87,46.43,60.91,18.94,3.97,120000.0
600796,钱江生化,农药化肥,浙江,36.56,3.01,3.01,100050.18,40406.92,40224.39,3758.08,0.12,0.11699999999999999,2.08,4.13,19970408,20801.65,0.69,3.66,47.88,21.86,15.18,35067.0
300550,和仁科技,软件服务,浙江,123.45,0.2,0.8,59647.53,42176.1,11189.9,22678.3,2.83,0.156,6.06,6.37,20161018,15994.47,2.0,12.87,-29.92,52.73,11.59,14211.0
600383,金地集团,全国地产,深圳,23.52,45.14,45.14,17006094.0,13920950.0,116720.6,361586.19,0.8,0.255,7.89,1.52,20010412,2487961.75,5.51,-10.24,48.11,30.98,9.17,50384.0
603106,恒银金融,电脑设备,天津,51.24,0.7,2.8,169465.56,147832.98,16594.01,35176.71,1.26,0.319,3.91,8.36,20170920,24316.11,0.87,0.0,0.0,33.25,11.93,68012.0
300191,潜能恒信,石油开采,北京,0.0,2.07,3.2,128055.42,83777.75,15226.67,54950.8,1.72,-0.05,3.61,7.15,20110316,21292.73,0.67,-47.55,-361.17,-3.32,-66.35,25212.0
000090,天健集团,建筑施工,深圳,18.5,7.74,11.98,2367373.25,2003828.38,31643.46,228084.55,1.9,0.45399999999999996,5.41,2.07,19990721,205505.88,1.72,27.26,145.65,30.54,11.97,40974.0
300241,瑞丰光电,半导体,深圳,33.09,1.77,2.76,236636.27,131159.13,45788.7,66093.36,2.39,0.313,4.05,3.41,20110712,29718.84,1.07,44.39,80.37,17.26,7.13,10651.0
603566,普莱柯,生物制药,河南,61.26,1.62,3.24,176914.47,110013.15,34531.01,47535.23,1.47,0.285,4.71,4.95,20150518,68116.56,2.1,-10.7,-40.83,69.62,24.25,11281.0
000931,中 关 村,区域地产,北京,0.0,6.68,7.53,341207.5,220743.92,49722.46,163232.52,2.17,-0.086,2.01,3.87,19990712,-96741.67,-1.28,-4.96,-381.97,46.5,-10.23,102177.0
300001,特锐德,电气设备,山东,80.23,8.7,9.98,1005443.81,683054.81,156968.41,85227.15,0.85,0.10300000000000001,2.82,5.83,20091030,85748.31,0.86,12.43,7.61,22.25,3.91,49853.0
300668,杰恩设计,装修装饰,深圳,64.53,0.11,0.42,41349.9,31173.94,8561.62,20319.84,4.82,1.23,8.67,10.29,20170619,11754.1,2.79,0.0,0.0,50.75,23.49,7224.0
603050,科林电气,电气设备,河北,115.45,0.4,1.6,156317.38,125928.9,17397.35,49672.23,3.1,0.12,5.99,4.63,20170414,30280.14,1.89,0.0,0.0,31.26,5.39,17000.0
300178,腾邦国际,旅游服务,深圳,28.11,5.32,6.18,573609.44,400217.63,27817.99,40114.65,0.65,0.29,3.15,4.69,20110215,78779.17,1.27,166.83,108.3,22.32,11.58,41513.0
300127,银河磁体,元器件,四川,29.25,2.27,3.23,121075.7,100871.65,17419.39,49620.26,1.54,0.342,3.5,5.71,20101013,20727.56,0.64,22.44,110.1,38.8,46.77,21651.0
300161,华中数控,机床制造,湖北,536.68,1.62,1.73,223909.84,160737.17,29895.02,76432.86,4.42,0.018000000000000002,6.48,2.95,20110113,15157.97,0.88,43.69,108.55,33.63,0.77,16775.0
002600,江粉磁材,元器件,广东,76.55,13.28,23.54,1293818.75,762976.88,213248.2,372777.34,1.58,0.057,2.24,3.89,20110715,32514.98,0.14,80.34,159.49,10.27,1.8,112566.0
300343,联创互联,互联网,山东,35.52,3.78,5.9,484119.31,184541.38,15098.92,307476.31,5.21,0.221,6.94,2.26,20120801,41272.53,0.7,18.56,54.34,20.41,12.63,16294.0
603968,醋化股份,化工原料,江苏,31.55,1.37,2.04,179099.81,97136.56,59732.13,39697.4,1.94,0.373,6.18,3.81,20150518,52463.76,2.57,23.34,11.7,20.0,9.82,16644.0
600429,三元股份,乳制品,北京,151.79,8.85,14.98,772615.75,387667.91,237768.3,322942.41,2.16,0.023,3.19,2.2,20030915,-4567.39,-0.03,8.36,-80.79,31.59,1.12,29668.0
300206,理邦仪器,医疗保健,深圳,57.68,3.44,5.85,148008.3,81420.5,29593.3,43642.71,0.75,0.083,2.11,4.57,20110421,17840.6,0.3,29.05,116.35,56.26,11.65,22273.0
300589,江龙船艇,船舶,广东,101.52,0.28,1.13,65997.42,41931.51,17577.38,8856.01,0.79,0.18,2.58,10.89,20170113,8098.18,0.72,20.16,92.56,20.58,8.31,12487.0
002139,拓邦股份,元器件,深圳,36.39,5.1,6.8,304712.34,179718.55,47843.76,76650.07,1.13,0.26,2.79,4.42,20070629,46661.01,0.69,53.73,63.96,24.32,8.73,38058.0
300423,鲁亿通,电气设备,山东,167.19,0.45,1.11,59078.71,43011.48,7175.81,18193.95,1.64,0.09,4.33,6.92,20150217,17335.28,1.56,26.78,10.86,30.56,8.19,9421.0
603887,城地股份,建筑施工,上海,39.09,0.58,1.03,107794.52,94952.28,7804.18,34492.75,3.35,0.41,7.27,4.24,20161010,24506.24,2.38,19.23,1.8,19.1,10.46,13663.0
002376,新北洋,电脑设备,山东,29.08,5.74,6.31,377476.44,174440.31,95181.28,65412.73,1.04,0.213,3.84,3.22,20100323,92705.99,1.47,16.85,60.37,42.3,16.98,32964.0
300609,汇纳科技,互联网,上海,102.49,0.25,1.0,48467.81,44745.26,462.87,20753.45,2.08,0.33,4.44,10.16,20170215,12374.11,1.24,27.17,77.62,70.85,27.08,14960.0
002287,奇正藏药,中成药,西藏,53.98,4.06,4.06,225561.05,155455.86,16764.71,41094.12,1.01,0.418,4.3,10.49,20090828,75213.25,1.85,4.19,5.2,87.51,37.02,19332.0
600423,*ST柳化,农药化肥,广西,0.0,3.99,3.99,341408.0,59835.38,257600.75,50930.59,1.28,-0.22,-0.27,-19.77,20030717,-111638.55,-2.8,-21.09,63.28,2.31,-9.94,35431.0
300345,红宇新材,钢加工,湖南,0.0,3.27,4.41,105701.02,57849.48,20920.45,24669.55,0.56,-0.003,1.78,3.97,20120801,7598.67,0.17,-13.67,-113.57,24.06,-1.53,37615.0
002107,沃华医药,中成药,山东,66.86,3.49,3.61,77892.15,45041.2,20187.86,0.0,0.0,0.1,1.46,9.15,20070124,15703.13,0.44,17.95,40.52,77.95,11.04,41839.0
000915,山大华特,化学制药,山东,29.05,2.33,2.34,258194.8,123450.4,64634.41,3458.53,0.15,0.626,5.99,6.08,19990609,107574.15,4.59,20.89,38.58,68.53,16.96,14317.0
000565,渝三峡Ａ,染料涂料,重庆,48.13,4.34,4.34,160238.45,93414.99,23896.2,5785.16,0.13,0.092,2.31,3.85,19940408,38955.05,0.9,113.31,18.24,3.83,1.71,50897.0
300233,金城医药,化学制药,山东,33.56,2.32,3.93,467853.75,146165.61,117361.7,256105.97,6.51,0.36,9.39,2.27,20110622,67963.31,1.73,134.58,67.38,30.33,10.33,9779.0
600826,兰生股份,商贸代理,上海,77.49,4.21,4.21,510382.75,257142.17,2695.8,13624.95,0.32,0.109,8.99,1.88,19940204,169596.94,4.03,22.65,-93.49,6.44,2.75,25857.0
600477,杭萧钢构,钢加工,浙江,23.96,12.6,13.74,608255.94,479287.66,67324.21,9442.7,0.07,0.261,1.79,6.96,20031110,85729.68,0.62,25.39,61.93,32.69,16.82,51180.0
600446,金证股份,软件服务,深圳,385.32,8.01,8.35,341607.56,231529.63,7113.21,789.39,0.01,0.024,1.77,10.59,20031224,52102.01,0.62,23.95,-46.06,22.39,1.11,103423.0
600563,法拉电子,元器件,福建,33.49,2.25,2.25,239744.3,172483.36,53147.98,26196.86,1.16,0.8420000000000001,9.07,6.22,20021210,139581.31,6.2,11.88,6.37,41.18,23.6,10832.0
002767,先锋电子,电器仪表,浙江,94.1,0.38,1.5,79566.86,73249.67,1430.41,28725.41,1.92,0.193,4.55,5.31,20150612,19129.57,1.28,0.55,-11.34,35.54,13.23,20075.0
603001,奥康国际,服饰,浙江,20.53,4.01,4.01,516052.34,356143.72,44109.53,192974.38,4.81,0.436,10.05,1.78,20120426,148718.05,3.71,-0.49,-17.25,37.8,10.98,20930.0
002019,亿帆医药,化学制药,浙江,28.11,7.08,12.07,695960.44,219956.7,82618.88,114243.17,0.95,0.44,3.52,6.36,20040713,172390.52,1.43,7.23,32.04,53.59,25.9,58903.0
300253,卫宁健康,软件服务,上海,72.46,11.44,16.0,337449.5,150388.3,38829.26,33086.44,0.21,0.055999999999999994,1.51,5.35,20110818,58920.18,0.37,15.65,-78.95,52.02,21.21,63563.0
600237,铜峰电子,元器件,安徽,280.3,5.64,5.64,197386.38,99014.49,85259.05,83755.11,1.48,0.011000000000000001,2.18,2.89,20000609,-24349.82,-0.43,28.72,120.82,16.32,1.57,55589.0
300040,九洲电气,电气设备,黑龙江,24.36,2.29,3.46,292019.03,197110.06,46344.46,81554.43,2.36,0.23,5.32,2.03,20100108,64845.76,1.87,117.08,226.45,23.12,10.57,21908.0
300569,天能重工,专用机械,山东,43.96,0.38,1.5,212471.59,185472.05,13408.45,90081.38,6.0,0.33799999999999997,10.89,2.73,20161125,53846.55,3.59,-39.4,-53.75,28.74,14.85,19353.0
300346,南大光电,元器件,江苏,116.03,1.22,1.61,129719.22,91164.56,17986.98,66062.65,4.11,0.11599999999999999,7.51,3.6,20120807,34361.87,2.14,61.36,416.01,48.61,23.99,11188.0
002079,苏州固锝,半导体,江苏,55.15,7.26,7.28,192028.27,125086.97,51826.26,30094.9,0.41,0.07400000000000001,2.03,3.99,20061116,36729.62,0.5,56.72,3.68,19.03,6.41,64777.0
002747,埃斯顿,机械基件,江苏,141.14,2.82,8.37,211846.09,126378.76,18539.72,48598.18,0.58,0.048,1.72,7.88,20150320,18445.84,0.22,71.46,79.56,33.78,9.57,29723.0
600405,动力源,电气设备,北京,0.0,5.53,5.63,309652.44,205238.88,73357.96,55169.6,0.98,-0.07,2.33,3.48,20040401,20809.0,0.37,-6.4,-31.36,29.07,-6.34,108647.0
300663,科蓝软件,软件服务,北京,0.0,0.33,1.31,101203.61,97449.78,211.1,37248.46,2.83,-0.31,4.62,5.69,20170608,8858.26,0.67,0.0,0.0,37.41,-15.22,27984.0
300578,会畅通讯,通信设备,上海,104.87,0.18,0.72,31301.84,28478.71,2057.4,13494.82,1.87,0.19,3.73,10.22,20170125,4265.5,0.59,5.06,-19.09,50.75,9.98,8206.0
000957,中通客车,汽车整车,山东,61.2,4.77,5.93,959588.81,786204.0,114938.45,47752.87,0.81,0.10400000000000001,4.47,2.84,20000113,135898.72,2.29,-42.42,-78.9,15.55,2.7,62249.0
603227,雪峰科技,化工原料,新疆,123.81,4.22,6.59,261160.75,129838.67,88501.07,32304.65,0.49,0.044000000000000004,1.75,4.16,20150515,11234.91,0.17,40.48,2088.77,27.0,3.45,43212.0
002196,方正电机,纺织机械,浙江,47.02,2.89,4.51,299339.19,114814.72,47336.09,169776.73,3.77,0.126,5.33,2.23,20071212,25696.45,0.57,15.75,15.93,23.73,10.46,30257.0
600540,*ST新赛,种植业,新疆,219.48,4.63,4.71,229627.38,129167.22,69982.56,80475.07,1.71,0.012,1.32,4.16,20040107,-69685.36,-1.48,287.87,180.12,5.3,0.84,31379.0
002109,兴化股份,化工原料,陕西,33.44,2.1,7.02,431984.09,80620.96,324598.63,258206.8,3.68,0.185,4.64,1.77,20070126,-18983.53,-0.27,-8.6,577.07,18.58,9.38,33631.0
000678,襄阳轴承,机械基件,湖北,405.49,4.29,4.6,270957.25,116053.82,102373.0,77028.1,1.68,0.01,2.7,3.05,19970106,-6505.37,-0.14,18.21,299.61,11.55,0.59,42573.0
600593,大连圣亚,旅游服务,辽宁,179.58,0.92,0.92,99651.31,35777.55,20573.09,19775.53,2.15,0.066,4.23,5.64,20020711,7692.8,0.84,15.17,147.04,50.35,4.6,7562.0
600755,厦门国贸,商贸代理,福建,12.4,17.76,17.76,6508752.0,5568376.5,130741.47,179397.7,1.01,0.38,5.47,2.01,19961003,516567.06,2.91,67.81,28.97,3.85,1.15,121929.0
600332,白云山,中成药,广东,26.43,10.71,16.26,2702510.5,2046363.63,203233.02,987519.88,6.07,0.914,11.3,2.85,20010206,581272.38,3.58,2.72,40.63,37.0,9.3,63704.0
000691,ST亚太,区域地产,甘肃,0.0,2.9,3.23,25817.45,21559.82,152.91,15260.5,0.47,-0.021,0.24,31.23,19970228,-41491.17,-1.28,100.02,-4792.17,2.39,-14.85,15794.0
603323,吴江银行,银行,江苏,16.75,1.45,14.48,8466360.0,0.0,70695.5,161189.91,1.11,0.302,5.61,1.81,20161129,100696.2,0.7,19.1,11.8,0.0,32.09,33120.0
002644,佛慈制药,中成药,甘肃,74.87,5.11,5.11,219833.2,124427.72,15316.72,32801.31,0.64,0.10099999999999999,2.62,3.87,20111222,43347.71,0.85,21.25,10.95,28.81,15.94,40440.0
603303,得邦照明,家用电器,浙江,29.11,1.02,4.08,365510.53,309628.06,24017.8,107760.77,2.64,0.317,5.8,3.18,20170330,94867.38,2.33,0.0,0.0,16.88,6.43,34517.0
300153,科泰电源,电气设备,上海,146.53,3.2,3.2,145746.06,106049.5,15613.2,49463.78,1.55,0.05,2.99,4.95,20101229,11227.21,0.35,31.3,12.97,22.19,3.26,39883.0
300440,运达科技,软件服务,四川,44.23,2.03,4.56,179219.7,159704.59,11898.21,28536.35,0.63,0.147,2.69,4.83,20150423,48080.51,1.05,25.56,40.77,49.62,27.56,17064.0
002819,东方中科,电器仪表,北京,243.28,0.28,1.13,51390.37,46375.37,4769.91,12470.98,1.1,0.061,3.69,8.03,20161111,16171.9,1.43,9.38,-44.62,12.66,2.01,19075.0
002640,跨境通,服饰,山西,46.31,8.9,14.35,711165.44,555580.94,12684.17,221071.95,1.54,0.345,3.24,6.58,20111208,113134.77,0.79,58.17,81.54,48.39,5.67,14991.0
000048,康达尔,饲料,深圳,0.0,3.85,3.91,232138.34,137350.98,40911.03,4408.14,0.11,-0.08199999999999999,1.79,13.46,19941101,23800.15,0.61,-10.1,-318.37,13.25,-4.79,11265.0
002412,汉森制药,中成药,湖南,48.99,2.87,2.96,166873.73,45783.15,42905.78,39835.65,1.35,0.18,3.93,4.49,20100525,40131.48,1.36,8.93,5.27,72.26,13.52,16234.0
000967,盈峰环境,电气设备,浙江,32.03,7.44,10.93,664087.38,390826.59,33157.98,146752.34,1.34,0.16,3.26,3.14,20000330,60103.38,0.55,11.87,48.01,19.93,8.59,20660.0
300401,花园生物,食品,浙江,57.3,1.81,1.81,92891.11,41055.8,37037.96,5058.16,0.28,0.414,4.52,10.52,20141009,54178.63,2.99,46.4,378.01,51.42,32.27,10074.0
600833,第一医药,医药商业,上海,76.35,2.23,2.23,117770.32,69445.93,8083.06,6518.93,0.29,0.11,3.21,5.23,19940224,16151.36,0.72,2.01,1.73,15.38,2.99,24275.0
300516,久之洋,电器仪表,湖北,90.92,0.47,1.2,127354.57,106662.02,8433.63,62806.51,5.23,0.324,9.68,6.08,20160602,36544.15,3.05,-18.83,-24.21,45.2,24.05,22712.0
601311,骆驼股份,电气设备,湖北,29.6,8.48,8.48,833980.25,465950.81,200966.88,116367.5,1.37,0.253,6.08,2.46,20110602,300383.72,3.54,28.83,10.15,19.92,6.71,36124.0
000157,中联重科,工程机械,湖南,15.77,62.26,76.25,9076246.0,6909088.0,626174.88,1296152.13,1.7,0.14800000000000002,4.85,0.97,20001012,1495132.5,1.96,42.05,235.27,19.47,8.85,393942.0
000901,航天科技,航空,黑龙江,80.86,3.24,4.09,595118.13,339681.19,84128.52,261174.59,6.38,0.174,9.04,3.11,19990401,59097.38,1.44,11.93,161.28,21.03,2.59,56957.0
601882,海天精工,机床制造,浙江,85.7,0.52,5.22,205205.69,120655.26,62672.76,28711.75,0.55,0.09300000000000001,2.13,7.49,20161107,26621.89,0.51,15.2,25.53,24.88,8.14,22191.0
600771,广誉远,中成药,青海,105.43,2.44,3.53,219629.84,167892.52,5412.41,178501.69,5.06,0.293,5.13,8.04,19961105,-35590.15,-1.01,18.94,129.85,79.88,14.04,14609.0
603538,美诺华,化学制药,浙江,71.17,0.3,1.2,147854.56,83366.35,23269.36,50696.32,4.22,0.32,9.23,3.05,20170407,47035.69,3.92,0.0,0.0,33.77,8.29,12635.0
300441,鲍斯股份,机床制造,浙江,60.29,0.91,3.68,233206.8,84513.15,48480.67,81446.81,2.21,0.32,3.9,6.5,20150423,22546.7,0.61,104.72,127.3,37.35,14.85,16414.0
300010,立思辰,软件服务,北京,152.46,5.85,8.73,737747.19,282038.63,11560.17,378996.97,4.34,0.04,6.1,2.0,20091030,70708.56,0.81,35.71,15.62,42.8,5.14,50141.0
300049,福瑞股份,中成药,内蒙,53.01,2.28,2.63,243098.3,128739.35,10261.69,80089.35,3.04,0.16,5.8,2.75,20100120,35539.23,1.35,16.72,-9.08,76.25,9.62,21122.0
300625,三雄极光,半导体,广东,48.97,0.7,2.8,264346.38,218795.09,23441.42,120833.67,4.32,0.36,7.47,4.15,20170317,52042.73,1.86,0.0,0.0,31.99,9.33,55728.0
600125,铁龙物流,铁路,辽宁,40.14,13.06,13.06,843221.38,486143.16,272625.41,15779.55,0.12,0.141,3.92,2.88,19980511,313019.0,2.4,76.54,45.53,6.54,3.58,99451.0
603015,弘讯科技,电气设备,浙江,49.58,1.6,4.06,152442.88,113321.5,23060.84,44655.68,1.1,0.11,2.89,3.58,20150303,28263.09,0.7,53.44,39.42,38.39,11.2,30561.0
002284,亚太股份,汽车配件,浙江,64.02,6.86,7.38,509716.16,273976.66,140221.77,113704.27,1.54,0.08800000000000001,3.59,3.15,20090828,62921.6,0.85,15.83,-34.41,16.26,3.33,96420.0
600879,航天电子,航空,湖北,55.26,21.39,27.19,2161827.75,1624935.38,378575.94,477375.44,1.76,0.077,4.07,2.09,19951115,337458.97,1.24,18.53,30.71,16.33,3.74,145523.0
600987,航民股份,纺织,浙江,15.53,6.35,6.35,461531.09,263843.31,155967.44,10384.82,0.16,0.593,5.28,2.32,20040809,236918.38,3.73,6.43,5.41,29.17,14.87,25690.0
600701,工大高新,综合类,黑龙江,40.32,7.76,10.35,841321.0,368388.47,220399.3,278449.72,2.69,0.141,4.25,2.68,19960528,41162.34,0.4,277.34,466.25,28.64,8.44,55028.0
300231,银信科技,软件服务,北京,33.81,2.67,3.43,120054.55,77500.36,12261.69,13829.3,0.4,0.182,1.84,6.69,20110615,17551.01,0.51,6.03,8.7,35.03,15.38,33018.0
300451,创业软件,软件服务,浙江,105.77,1.28,2.43,241653.8,91892.09,30212.73,148932.95,6.13,0.14,7.69,3.7,20150514,31056.43,1.28,152.69,1155.93,45.68,6.6,14721.0
000620,新华联,全国地产,北京,38.71,18.37,18.97,4859331.0,3418946.5,393869.0,211023.45,1.11,0.129,3.29,2.02,19961029,340017.72,1.79,30.31,47.53,28.56,6.6,43174.0
002291,星期六,服饰,广东,85.01,3.63,3.99,358263.69,271595.69,12008.42,94891.55,2.38,0.055999999999999994,4.66,2.04,20090903,44212.68,1.11,11.42,10.7,54.73,2.83,10429.0
002206,海 利 得,化纤,浙江,24.14,8.71,12.23,462324.34,233974.2,162899.73,87329.31,0.71,0.14,2.22,3.0,20080123,44566.2,0.36,24.2,15.42,23.22,11.27,24000.0
002232,启明信息,软件服务,吉林,420.14,4.03,4.09,167961.98,124696.61,32002.6,26188.17,0.64,0.015,2.49,4.98,20080509,28896.7,0.71,54.54,397.51,12.95,1.05,49049.0
002404,嘉欣丝绸,纺织,浙江,32.67,4.0,5.21,199008.38,113689.47,32619.15,31568.1,0.61,0.11699999999999999,2.45,3.11,20100511,33901.65,0.65,16.87,50.11,19.16,4.7,50507.0
002236,大华股份,电器仪表,浙江,39.47,17.02,28.99,1699798.63,1413038.5,106411.36,59699.69,0.21,0.33899999999999997,3.13,8.56,20080520,485424.44,1.67,50.81,38.5,39.45,13.17,43412.0
300052,中青宝,互联网,深圳,176.26,2.6,2.61,115239.07,46611.65,12419.78,26873.9,1.03,0.046,2.48,6.55,20100211,6762.0,0.26,19.67,54.03,53.39,7.23,0.0
002735,王子新材,塑料,深圳,81.45,0.23,0.84,64418.5,52418.89,8302.05,16263.69,1.93,0.24,6.23,5.99,20141203,24549.26,2.91,28.41,58.44,25.0,7.37,11710.0
000564,供销大集,百货,陕西,50.11,18.88,60.08,5120184.0,2731992.5,435379.34,2498448.5,4.16,0.057,4.97,1.16,19940110,-126230.13,-0.21,71.92,636.14,16.99,3.5,54029.0
002148,北纬科技,互联网,北京,44.12,4.41,5.67,133789.38,70559.31,19937.34,23150.77,0.41,0.195,2.08,5.54,20070810,36447.05,0.64,65.8,136.17,46.81,25.22,60795.0
000521,美菱电器,家用电器,安徽,37.54,8.02,10.45,1638303.0,1397580.13,126194.47,268531.75,2.57,0.115,4.93,1.17,19931018,102564.38,0.98,31.83,-27.27,17.68,0.91,61867.0
